engine,scenario_id,repeat_id,seed,step,time_s,cmd_vx,cmd_yaw,base_z,base_roll,base_pitch,base_lin_vx,base_ang_yaw,action_l2,action_delta_l2,fallen_flag
mujoco,flat_forward,0,0,1,0.010000000000000002,1.0,0.0,0.49950222584038667,0.0008087515083617997,0.002716951587707118,-0.007952416143620727,-0.11755059927354404,1.104215145111084,0.0,0
mujoco,flat_forward,0,0,2,0.02000000000000001,1.0,0.0,0.49815331305258265,0.0015096610643842026,0.004459882899935137,-0.0009325216789707036,-0.08489580121765218,1.1143792867660522,0.3619922697544098,0
mujoco,flat_forward,0,0,3,0.03000000000000002,1.0,0.0,0.4959547999908833,0.0017575674117622686,0.007162199072768854,-0.0074570372423716095,-0.06741909237468403,1.0977184772491455,0.21245256066322327,0
mujoco,flat_forward,0,0,4,0.04000000000000003,1.0,0.0,0.4928264815712251,0.002040563890904365,0.008718348442975952,-0.002823707408257634,-0.0569802279756749,0.9069163203239441,0.2256426215171814,0
mujoco,flat_forward,0,0,5,0.05000000000000004,1.0,0.0,0.48873022879890154,0.002048315534161742,0.010781137260743206,-0.007637234250996407,-0.04551398300411285,0.7788381576538086,0.21414946019649506,0
mujoco,flat_forward,0,0,6,0.060000000000000046,1.0,0.0,0.48361282233556857,0.0021016778182243257,0.012030928863025816,-0.005373304917030343,-0.040839730288913814,0.6788105368614197,0.13236306607723236,0
mujoco,flat_forward,0,0,7,0.07000000000000005,1.0,0.0,0.4774696087414284,0.0020105766390916095,0.013377445055219348,-0.008243175758048787,-0.036652109434769306,0.6550382375717163,0.09559714794158936,0
mujoco,flat_forward,0,0,8,0.08000000000000006,1.0,0.0,0.4703000396472742,0.0023076435864783527,0.014118530744799102,-0.006944249647648678,-0.01983184908094983,0.6603033542633057,0.11033453792333603,0
mujoco,flat_forward,0,0,9,0.09000000000000007,1.0,0.0,0.4621226918445355,0.002485944643829514,0.015003228863034767,-0.00903300637690147,-0.024420388129317787,0.6920190453529358,0.09388761222362518,0
mujoco,flat_forward,0,0,10,0.10000000000000007,1.0,0.0,0.45293813247342246,0.0026055264657146742,0.015485862465164325,-0.008067548204460158,-0.023978948138223054,0.7288663983345032,0.06266443431377411,0
mujoco,flat_forward,0,0,11,0.11000000000000008,1.0,0.0,0.4427662585671605,0.0027104048010827427,0.01595723342829861,-0.009066447600424405,-0.020169384378635302,0.7483512163162231,0.062121350318193436,0
mujoco,flat_forward,0,0,12,0.12000000000000009,1.0,0.0,0.4316102985227833,0.0027486536897874834,0.016251342483364475,-0.009074282182551192,-0.012749449949943245,0.7546842694282532,0.028971051797270775,0
mujoco,flat_forward,0,0,13,0.1300000000000001,1.0,0.0,0.4194747398523012,0.0027939895370218447,0.016394400286401472,-0.009258393224318906,-0.005953723433640034,0.7412413954734802,0.022455880418419838,0
mujoco,flat_forward,0,0,14,0.1400000000000001,1.0,0.0,0.4063636272425816,0.0028324914098559295,0.01648626117707386,-0.009530363543842587,-0.0032902284158451067,0.7513253688812256,0.0315038226544857,0
