engine,scenario_id,repeat_id,seed,step,time_s,cmd_vx,cmd_yaw,base_z,base_roll,base_pitch,base_lin_vx,base_ang_yaw,action_l2,action_delta_l2,fallen_flag
physx,constant_forward,1,1,1,0.009999999776482582,1.0,0.0,0.30416518449783325,-0.0060449107861654545,0.05004404777046937,0.38033729791641235,7.082604885101318,3.8149185180664062,0.0,0
physx,constant_forward,1,1,2,0.019999999552965164,1.0,0.0,0.3061485290527344,0.0045818492100951685,0.06485633602314674,0.5106511116027832,3.025057554244995,3.1519834995269775,6.094058036804199,0
physx,constant_forward,1,1,3,0.029999999329447746,1.0,0.0,0.309055894613266,0.02055729663074562,0.05256055544426296,0.6987777352333069,6.865886211395264,2.729675769805908,4.278777599334717,0
physx,constant_forward,1,1,4,0.03999999910593033,1.0,0.0,0.3123247027397156,0.0430872493974021,0.05172278917300364,0.9447500109672546,5.645523548126221,5.879453182220459,4.152375221252441,0
physx,constant_forward,1,1,5,0.04999999888241291,1.0,0.0,0.3163203299045563,0.05939919230466067,0.047473540397172935,1.173810362815857,0.6741602420806885,4.607610702514648,4.719974994659424,0
physx,constant_forward,1,1,6,0.05999999865889549,1.0,0.0,0.3201451003551483,0.07086965461373847,0.03800773342369354,1.3100183010101318,-0.32465028762817383,4.108499526977539,0.7933802604675293,0
physx,constant_forward,1,1,7,0.06999999843537807,1.0,0.0,0.3237301707267761,0.07373242022829922,0.018628322978172896,1.4343434572219849,-0.8279703259468079,4.220062255859375,1.602251648902893,0
physx,constant_forward,1,1,8,0.07999999821186066,1.0,0.0,0.326645165681839,0.08494891673290565,0.011604688036042414,1.5078198909759521,0.21531158685684204,4.052804470062256,3.3787379264831543,0
physx,constant_forward,1,1,9,0.08999999798834324,1.0,0.0,0.32851552963256836,0.10787744761745144,-0.0007789196873669228,1.5423134565353394,-0.7643229961395264,4.369192600250244,1.0312142372131348,0
physx,constant_forward,1,1,10,0.09999999776482582,1.0,0.0,0.32931283116340637,0.13474056251797764,0.009383342656650856,1.5684607028961182,0.213034987449646,4.463942527770996,0.25835540890693665,0
physx,constant_forward,1,1,11,0.1099999975413084,1.0,0.0,0.3279743492603302,0.15293851878253018,0.036091515958825725,1.4554603099822998,3.0601320266723633,4.803697109222412,0.6215564012527466,0
physx,constant_forward,1,1,12,0.11999999731779099,1.0,0.0,0.3241230845451355,0.16356847265575533,0.06262563435633277,1.2743597030639648,-1.4121843576431274,3.965894937515259,1.2914586067199707,0
physx,constant_forward,1,1,13,0.12999999709427357,1.0,0.0,0.31740567088127136,0.17507806102717943,0.0787059370640522,1.135837435722351,-4.490614414215088,5.155627250671387,2.0996696949005127,0
physx,constant_forward,1,1,14,0.13999999687075615,1.0,0.0,0.3097260594367981,0.1867031341509845,0.09032448387037185,1.036931037902832,0.6493448615074158,6.3670854568481445,1.669118881225586,0
physx,constant_forward,1,1,15,0.14999999664723873,1.0,0.0,0.30111557245254517,0.20205604896029777,0.09041223905992883,0.9030228853225708,1.2310898303985596,6.683858394622803,2.5056798458099365,0
physx,constant_forward,1,1,16,0.1599999964237213,1.0,0.0,0.29192569851875305,0.22028690175257445,0.09640632317458656,0.8000473380088806,1.0452772378921509,6.89810848236084,0.8204910159111023,0
physx,constant_forward,1,1,17,0.1699999962002039,1.0,0.0,0.2824908494949341,0.23958683271569056,0.11937413884556312,0.7229204773902893,0.9599055647850037,7.108672142028809,0.5006575584411621,0
physx,constant_forward,1,1,18,0.17999999597668648,1.0,0.0,0.272980660200119,0.25965799599794753,0.12936006734049837,0.666587769985199,2.686769723892212,7.648985385894775,0.8051732778549194,0
