engine,scenario_id,repeat_id,seed,step,time_s,cmd_vx,cmd_yaw,base_z,base_roll,base_pitch,base_lin_vx,base_ang_yaw,action_l2,action_delta_l2,fallen_flag
mujoco,slope_forward,0,0,1,0.010000000000000002,1.0,0.0,0.4995118820866722,0.000809259974237456,0.002723913966037369,-0.00721882691710012,-0.11670462992436553,1.104215145111084,0.0,0
mujoco,slope_forward,0,0,2,0.02000000000000001,1.0,0.0,0.4981646731628795,0.0014407127587213627,0.0046036148662022,-0.0011565473897428866,-0.08482641105120112,1.1137465238571167,0.3614458739757538,0
mujoco,slope_forward,0,0,3,0.03000000000000002,1.0,0.0,0.49597100618248857,0.0016418940087773207,0.007333532109227483,-0.006222841450220638,-0.066902769481862,1.0989763736724854,0.20643067359924316,0
mujoco,slope_forward,0,0,4,0.04000000000000003,1.0,0.0,0.4928408071960059,0.0018863039933284325,0.008995147714971228,-0.0026277720517214227,-0.057129215645037895,0.9095956683158875,0.2218140959739685,0
mujoco,slope_forward,0,0,5,0.05000000000000004,1.0,0.0,0.48874573522669246,0.0018916051981770416,0.011041106604398936,-0.006488278719524548,-0.04568001625119145,0.7808167338371277,0.20747904479503632,0
mujoco,slope_forward,0,0,6,0.060000000000000046,1.0,0.0,0.4836270908791935,0.0019284139004784584,0.012338018911754331,-0.005109610621613428,-0.041689627969279684,0.6821842789649963,0.12842518091201782,0
mujoco,slope_forward,0,0,7,0.07000000000000005,1.0,0.0,0.4774842599013994,0.0018393072228820124,0.01364541561526074,-0.007506309097139486,-0.037690744363499,0.6561055779457092,0.08788033574819565,0
mujoco,slope_forward,0,0,8,0.08000000000000006,1.0,0.0,0.47031179471153167,0.0021189235588735993,0.014413834535420505,-0.00677514025760657,-0.02130137428869094,0.6625951528549194,0.10198359936475754,0
mujoco,slope_forward,0,0,9,0.09000000000000007,1.0,0.0,0.4621329907893378,0.0022926891788904256,0.015265928076592586,-0.008486574380274987,-0.025594580363176904,0.694389820098877,0.08897053450345993,0
mujoco,slope_forward,0,0,10,0.10000000000000007,1.0,0.0,0.4529465379915747,0.002393499045107265,0.015765683982207977,-0.007974585686638457,-0.02520502432620587,0.7315933108329773,0.058414526283741,0
mujoco,slope_forward,0,0,11,0.11000000000000008,1.0,0.0,0.44277238698610843,0.00247611993011772,0.016221323145863418,-0.008763223450393882,-0.02133592251328683,0.7518695592880249,0.062367308884859085,0
mujoco,slope_forward,0,0,12,0.12000000000000009,1.0,0.0,0.43161413215773825,0.002502374646342229,0.016525921118158454,-0.008918549425440708,-0.014126907963137115,0.758038341999054,0.028716646134853363,0
mujoco,slope_forward,0,0,13,0.1300000000000001,1.0,0.0,0.41947513492615757,0.002531345666169376,0.016672259913826152,-0.009054717531565108,-0.00693781368489324,0.7448038458824158,0.022068526595830917,0
mujoco,slope_forward,0,0,14,0.1400000000000001,1.0,0.0,0.4063601522693554,0.002555942319128665,0.016764241527167777,-0.00931527621271839,-0.004030653106339977,0.7542936205863953,0.030305447056889534,0
mujoco,slope_forward,0,0,15,0.1500000000000001,1.0,0.0,0.3922704273236772,0.0026386620830619,0.01675974135358041,-0.009099227301640572,0.0012685613239784735,0.7501523494720459,0.019994597882032394,0
mujoco,slope_forward,0,0,16,0.16000000000000011,1.0,0.0,0.37769116020236565,0.0033443929153079014,0.024129420663905388,-0.023211755655608998,0.03893248280080518,0.7654341459274292,0.02521929144859314,0
mujoco,slope_forward,0,0,17,0.17000000000000012,1.0,0.0,0.36494188140023986,0.006639924257947266,0.04672476682309602,-0.029728401030097586,0.06633854932141045,1.2265350818634033,1.0935190916061401,0
mujoco,slope_forward,0,0,18,0.18000000000000013,1.0,0.0,0.3552516365821611,0.010161745069012386,0.06834858256573421,-0.01863958595232031,0.01650992473886554,2.1060562133789062,1.0069631338119507,0
mujoco,slope_forward,0,0,19,0.19000000000000014,1.0,0.0,0.3486045333566057,0.014139006444114904,0.08138284504720604,-0.00204567019542504,-0.024131429219046034,2.4890990257263184,0.47362205386161804,0
mujoco,slope_forward,0,0,20,0.20000000000000015,1.0,0.0,0.34450476102123395,0.01737408648702962,0.084616084204949,0.01698389819259585,-0.16374887988157683,2.6066946983337402,0.31294697523117065,0
mujoco,slope_forward,0,0,21,0.21000000000000016,1.0,0.0,0.3423507556112436,0.021414065156233678,0.08324703239207148,0.027995545619735156,-0.1284528963591367,2.018796443939209,0.7595148682594299,0
mujoco,slope_forward,0,0,22,0.22000000000000017,1.0,0.0,0.3414124644251713,0.024945532919166347,0.07970923268982809,0.03722355978780494,-0.16935107584047723,1.4821182489395142,0.8463301658630371,0
mujoco,slope_forward,0,0,23,0.23000000000000018,1.0,0.0,0.34111306701719146,0.027655393703271983,0.07596473958627262,0.042987956183392094,-0.14536311031905333,1.3643767833709717,0.521111011505127,0
mujoco,slope_forward,0,0,24,0.24000000000000019,1.0,0.0,0.34107954588200473,0.029839502201845232,0.07237961121852975,0.04840558203773473,-0.10649510121143284,1.4198030233383179,0.252286434173584,0
mujoco,slope_forward,0,0,25,0.25000000000000017,1.0,0.0,0.3411404501643692,0.031577029376760546,0.06943011951599025,0.05231656023716584,-0.05087398458650696,1.478571891784668,0.14809590578079224,0
mujoco,slope_forward,0,0,26,0.2600000000000002,1.0,0.0,0.3412244862526923,0.03305927953306378,0.06636375841993897,0.05800766861831003,-0.012228083846829973,1.4867267608642578,0.13648802042007446,0
mujoco,slope_forward,0,0,27,0.2700000000000002,1.0,0.0,0.34132857546560624,0.03428458225714826,0.06400447175531207,0.06127770503360121,-0.002899236958617067,1.4736583232879639,0.10544142872095108,0
mujoco,slope_forward,0,0,28,0.2800000000000002,1.0,0.0,0.34143628061140174,0.035508844713914606,0.06157493365586326,0.06705856077307447,0.0003009492405422698,1.462925910949707,0.11912104487419128,0
mujoco,slope_forward,0,0,29,0.2900000000000002,1.0,0.0,0.34155118734543655,0.03685697622820656,0.05941028083342166,0.07143643576197026,-0.0069751991356987895,1.4384534358978271,0.07715783268213272,0
mujoco,slope_forward,0,0,30,0.3000000000000002,1.0,0.0,0.34165434198207667,0.03832514165714588,0.05746185226971615,0.07649601999528148,-0.001805824332879517,1.4354273080825806,0.06796874105930328,0
mujoco,slope_forward,0,0,31,0.3100000000000002,1.0,0.0,0.34173180394735825,0.03990379540659412,0.055746683213310985,0.08131216112676526,0.003884898059032417,1.456742763519287,0.06268283724784851,0
mujoco,slope_forward,0,0,32,0.32000000000000023,1.0,0.0,0.3417780769299185,0.041460722773668045,0.05413345054247794,0.08659963419678152,0.01401504883927038,1.4680854082107544,0.05624103918671608,0
mujoco,slope_forward,0,0,33,0.33000000000000024,1.0,0.0,0.34179435014692605,0.04293612490975715,0.05261358127427539,0.09030948474162569,0.02425812296012183,1.4717915058135986,0.03465195745229721,0
mujoco,slope_forward,0,0,34,0.34000000000000025,1.0,0.0,0.3417917151744003,0.044293179705698224,0.05137240966302314,0.09267492326283608,0.023958757627640954,1.4690827131271362,0.03109040856361389,0
mujoco,slope_forward,0,0,35,0.35000000000000026,1.0,0.0,0.3417856570306601,0.045610624546413535,0.05019286867411152,0.0956416617126806,0.021788678532683358,1.4707190990447998,0.033465947955846786,0
mujoco,slope_forward,0,0,36,0.36000000000000026,1.0,0.0,0.3417849502884811,0.04688786292667844,0.04908669250792329,0.09869666758040911,0.015457426380802702,1.46540105342865,0.016371717676520348,0
mujoco,slope_forward,0,0,37,0.3700000000000003,1.0,0.0,0.3417876487379184,0.04814995831884978,0.04793645398010965,0.10236594037119048,0.014972787632608857,1.4641497135162354,0.01820187084376812,0
mujoco,slope_forward,0,0,38,0.3800000000000003,1.0,0.0,0.3417919865328861,0.04937615880114626,0.046853952942150195,0.10597432865484173,0.01487877970847357,1.4618726968765259,0.009147337637841702,0
mujoco,slope_forward,0,0,39,0.3900000000000003,1.0,0.0,0.34179244526773234,0.0505476980512709,0.04573861764920905,0.11025347802496867,0.017587743470178642,1.4652351140975952,0.008211043663322926,0
mujoco,slope_forward,0,0,40,0.4000000000000003,1.0,0.0,0.341785571970672,0.05164535974693584,0.0446335671859947,0.11459331562437489,0.019029968492510756,1.464131474494934,0.009730500169098377,0
mujoco,slope_forward,0,0,41,0.4100000000000003,1.0,0.0,0.3417665600522709,0.052671254461063945,0.04352002440031057,0.11942788698680425,0.020434283307996164,1.467743992805481,0.008903228677809238,0
mujoco,slope_forward,0,0,42,0.4200000000000003,1.0,0.0,0.34173167024710527,0.05363790299888373,0.04243073599333779,0.12383867808254644,0.016055410590737486,1.4713441133499146,0.011411182582378387,0
mujoco,slope_forward,0,0,43,0.4300000000000003,1.0,0.0,0.3416822410126642,0.05451603232642887,0.041552790401259546,0.12698195504038268,0.0032179410401166958,1.478615164756775,0.01434788852930069,0
mujoco,slope_forward,0,0,44,0.44000000000000034,1.0,0.0,0.34162972426141425,0.05534857713045036,0.040905308285059526,0.12935487397045015,0.008029561263469365,1.492754578590393,0.025795953348279,0
mujoco,slope_forward,0,0,45,0.45000000000000034,1.0,0.0,0.3415873499534705,0.056204721502880285,0.040287464336374666,0.13246006040006816,0.013834340811551956,1.503977656364441,0.018600108101963997,0
mujoco,slope_forward,0,0,46,0.46000000000000035,1.0,0.0,0.34156072792514836,0.05704312597542023,0.03966461452067415,0.13585814619095968,0.018181056160446726,1.5079466104507446,0.006663311738520861,0
mujoco,slope_forward,0,0,47,0.47000000000000036,1.0,0.0,0.3415445033249195,0.05782315009664251,0.0389743910533572,0.1397974261571044,0.0215104260523094,1.511582612991333,0.006148898974061012,0
mujoco,slope_forward,0,0,48,0.48000000000000037,1.0,0.0,0.34153080093720983,0.058543757734451224,0.03821766706099677,0.1440731856858101,0.02375993729814037,1.5133274793624878,0.008796594105660915,0
mujoco,slope_forward,0,0,49,0.4900000000000004,1.0,0.0,0.3415109447812569,0.05920339790759626,0.03740533823032125,0.14877280425428632,0.025302558476920638,1.5155881643295288,0.009638647548854351,0
mujoco,slope_forward,0,0,50,0.5000000000000003,1.0,0.0,0.34147594040603774,0.0598154424157838,0.03664627748287356,0.15221658469778443,0.011427440800438478,1.519187569618225,0.011485414579510689,0
mujoco,slope_forward,0,0,51,0.5100000000000003,1.0,0.0,0.3414287842815812,0.06029977861922241,0.03609633807538863,0.1543559517409725,0.009470025183285722,1.529681921005249,0.021343395113945007,0
mujoco,slope_forward,0,0,52,0.5200000000000004,1.0,0.0,0.3413867775989525,0.06079746664602118,0.035648639857897374,0.15716038209271163,0.016143732274032187,1.5454332828521729,0.027320848777890205,0
mujoco,slope_forward,0,0,53,0.5300000000000004,1.0,0.0,0.34136027794276735,0.06130121358933881,0.035179824192836225,0.16046034347758997,0.02024860337883183,1.54795503616333,0.008747059851884842,0
mujoco,slope_forward,0,0,54,0.5400000000000004,1.0,0.0,0.3413459571949414,0.061763135582254027,0.03463397862874825,0.16431303713910475,0.023758956045484687,1.5500901937484741,0.006189983803778887,0
mujoco,slope_forward,0,0,55,0.5500000000000004,1.0,0.0,0.341334470028752,0.06216879668198289,0.033990713611259375,0.16863691297748942,0.025736514002692768,1.5506832599639893,0.006813124753534794,0
mujoco,slope_forward,0,0,56,0.5600000000000004,1.0,0.0,0.34131441792630013,0.0625233435284152,0.03326747089466531,0.1730033656535277,0.023284393540296978,1.5512391328811646,0.008711234666407108,0
mujoco,slope_forward,0,0,57,0.5700000000000004,1.0,0.0,0.3412800659973435,0.06277652648663688,0.032737387365196186,0.17538668011921163,0.010178875328879882,1.5545693635940552,0.011996656656265259,0
mujoco,slope_forward,0,0,58,0.5800000000000004,1.0,0.0,0.3412458867130355,0.06300951838418171,0.03244343137598733,0.17771105872445048,0.01405331877014409,1.5720093250274658,0.0315740592777729,0
mujoco,slope_forward,0,0,59,0.5900000000000004,1.0,0.0,0.34122666170920307,0.0632677991947052,0.03213186133794278,0.1808786171553644,0.018348921078287346,1.5815118551254272,0.018164845183491707,0
mujoco,slope_forward,0,0,60,0.6000000000000004,1.0,0.0,0.3412227647950105,0.06350281817052761,0.03172402375060738,0.1845764874051893,0.02212572777186814,1.5830974578857422,0.008632231503725052,0
mujoco,slope_forward,0,0,61,0.6100000000000004,1.0,0.0,0.3412239653989577,0.06368071934973112,0.031183583825342934,0.188891912640396,0.02511972197038422,1.5818397998809814,0.006910734344273806,0
mujoco,slope_forward,0,0,62,0.6200000000000004,1.0,0.0,0.3412170120240021,0.0638104722711907,0.030537408953286337,0.19307629482174643,0.019895977401170703,1.5802346467971802,0.00892939418554306,0
mujoco,slope_forward,0,0,63,0.6300000000000004,1.0,0.0,0.34119850564303644,0.0638806392790694,0.030161969427496865,0.1946324680448108,0.013446688972671383,1.5816549062728882,0.010371869429945946,0
mujoco,slope_forward,0,0,64,0.6400000000000005,1.0,0.0,0.34118530943248165,0.0639402441670135,0.029923229083687726,0.1972521739188318,0.015440469368456312,1.5975277423858643,0.031259000301361084,0
mujoco,slope_forward,0,0,65,0.6500000000000005,1.0,0.0,0.3411882125553773,0.06400664042936108,0.029628661586294385,0.20058213878399675,0.017967182214177806,1.6049317121505737,0.013273068703711033,0
mujoco,slope_forward,0,0,66,0.6600000000000005,1.0,0.0,0.34120072180991584,0.0640478710208685,0.02919223134659504,0.20459461251875888,0.021166059976338095,1.6059759855270386,0.0094370748847723,0
mujoco,slope_forward,0,0,67,0.6700000000000005,1.0,0.0,0.3412088304980021,0.0640636800678383,0.028597322550248612,0.20919968309837228,0.024384631817025087,1.6025323867797852,0.008869491517543793,0
mujoco,slope_forward,0,0,68,0.6800000000000005,1.0,0.0,0.3412008839580818,0.06404454575688875,0.028130047676088257,0.21102901075296274,0.0147267380995626,1.5982125997543335,0.011434976942837238,0
mujoco,slope_forward,0,0,69,0.6900000000000005,1.0,0.0,0.34119271259501355,0.06400913132142198,0.027909974414590526,0.2133226219367343,0.01586249721301109,1.6113147735595703,0.029721742495894432,0
mujoco,slope_forward,0,0,70,0.7000000000000005,1.0,0.0,0.3411985477701812,0.06397991287009318,0.027639446161086805,0.21659921084144565,0.018325563481319418,1.6201659440994263,0.0145094720646739,0
