scenario_id,repeat_id,seed,base_z_baseline_mean,base_z_baseline_std,base_z_rand_mean,base_z_rand_std,base_roll_baseline_mean,base_roll_baseline_std,base_roll_rand_mean,base_roll_rand_std,base_pitch_baseline_mean,base_pitch_baseline_std,base_pitch_rand_mean,base_pitch_rand_std,base_lin_vx_baseline_mean,base_lin_vx_baseline_std,base_lin_vx_rand_mean,base_lin_vx_rand_std,base_ang_yaw_baseline_mean,base_ang_yaw_baseline_std,base_ang_yaw_rand_mean,base_ang_yaw_rand_std
flat_forward,0,0,0.33116018437039213,0.002053063329741249,0.33227913448678936,0.0023056304047101906,0.006026822582664936,0.010396550932350491,0.028687215226290693,0.0115741539884519,-0.01839275540651208,0.007555181016803621,-0.0072561582685761175,0.011335025764692789,0.480297412108369,0.05029377990867851,0.4086054453088394,0.07377076425411298,-0.041885190874603254,0.014771979766843623,-0.022325103125707235,0.020572854375307783
stairs_forward,0,0,0.2863507044472061,0.09993195157912396,0.38017139728830873,0.07021786318918331,-0.031267724181740515,0.14012250809648105,-0.07498806531734746,0.276581845311871,-0.14361473273622197,0.6024585664270297,0.0759472977812044,0.10417494120111277,0.04249253115172135,0.2935648348418384,0.2733408216174292,0.13252983672768692,0.03711901303920756,0.8590867220698561,0.12770866254657287,0.8815773862036749
slope_forward,0,0,0.4902388594847189,0.14524040918753625,0.4989963012381327,0.13233765030617745,0.055629328224064474,0.3744845278164221,0.12982545687567182,0.2628529170402441,0.1443091412144602,0.2246934830109612,0.05050390149290708,0.34436690800632197,0.9647175899674643,0.8136321128234961,0.2669913509951518,0.2515753325493665,0.0835215198849774,0.8145769780952669,0.23433138158286657,0.9278464560369948
flat_forward,1,1,0.3311344409396869,0.002034835596758827,0.32904316977003795,0.002509574266707929,0.005918831396922725,0.010125936846850517,0.007830015176512106,0.010930612659737908,-0.018543348280937073,0.00743908110580883,-0.026422984317596213,0.010197017565689573,0.47836921351122064,0.05021244305483983,0.4567984184789634,0.06025621718447963,-0.04242053028160244,0.014298303117203525,-0.048669537812964854,0.011686792692575434
stairs_forward,1,1,0.4094876903289026,0.1963918282546648,0.43860425725308716,0.04974452069906347,-0.031238678349330733,0.5925951688208454,0.11224664865054344,0.09262353206969005,0.619463365978209,0.49048962791142225,0.17623117603945973,0.315834266840791,0.2356453703161511,0.46553861768503,0.07278783302674767,0.3292303325675245,0.03736971839528868,0.9951861028113924,-0.022552759314132212,0.7340172240149949
slope_forward,1,1,0.5130359632782039,0.1569281772139468,0.5498070829165168,0.09642819107627086,0.010182467663409198,0.05651233598957983,0.04784510130772658,0.11449314566571052,0.09583678274639959,0.10198698997910344,0.1307809480305931,0.3647833985696175,0.6347138526424416,0.5339193975594743,0.13003397914646816,0.26920503975109805,0.07012606661296351,0.5759513142080361,0.05777931320842524,0.8875825153512179
flat_forward,2,2,0.3311889404868844,0.002242938211260208,0.33265721420528926,0.001840122534085928,0.006303221643552176,0.010765998433396857,0.0018122700593608283,0.009929433005812987,-0.018163892610303656,0.008086770915839526,-0.01666925456556983,0.006995437902268823,0.47974607904894734,0.05149907821738617,0.5120900654307606,0.04634492607920557,-0.04186350737966141,0.014715291330621622,-0.0384201858334451,0.015060391972833168
stairs_forward,2,2,0.39608913385191535,0.03847154100964678,0.38323083049617485,0.06994693211690803,0.025569779567951104,0.068920242401132,0.21261158927382579,0.43351058586662355,0.08070853385840789,0.06061601140288355,0.2648893071911015,0.2698210859397296,0.23734976049327078,1.0023281111558822,0.4775799756212479,0.2748389222696241,-0.1759157145511129,0.7119831928405115,0.15793029054019875,1.5495756074940588
slope_forward,2,2,0.49556528850170295,0.11758953387848992,0.49392128059324447,0.10163273082215864,0.15840896145169725,0.3646617503078634,0.10465151964046347,0.22927534217144693,0.001860175994947102,0.12248785998345671,0.03969846348412489,0.06632513908996618,0.24531829039964817,0.31325195182271426,0.38055295743119655,0.2048974177508714,-0.019762790572331244,0.547384723638793,0.009858336962716973,0.5465586419209378
